,Name,Year,Exp,Age,Tm,Pos,G,Gs,Mp,Fg,FgA,Fg%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,Ast,Stl,Blk,Tov,PF,Pts,BPM
692,Marquese Chriss,2017,0,19,0.0,4,82,75,21.3,3.5,7.7,0.449,0.9,2.7,0.321,2.6,5.0,0.52,0.506,1.4,2.2,0.624,1.2,3.1,4.2,0.7,0.8,0.9,1.3,3.2,9.2,-1.6
693,Dionte Christmas,2014,0,27,0.0,3,31,0,6.4,0.7,2.0,0.355,0.3,1.0,0.29,0.4,1.0,0.419,0.42700000000000005,0.6,0.8,0.75,0.4,0.8,1.2,0.3,0.1,0.1,0.2,0.6,2.3,-3.6
694,Rakeem Christmas,2016,0,24,0.0,4,1,0,6.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.2
695,Rakeem Christmas,2017,1,25,0.0,4,29,0,7.6,0.7,1.5,0.442,0.0,0.0,0.0,0.7,1.5,0.442,0.442,0.7,1.0,0.7240000000000001,0.9,1.0,1.9,0.1,0.1,0.2,0.3,1.3,2.0,-4.2
696,Semaj Christon,2017,0,24,0.0,1,64,1,15.2,1.2,3.5,0.345,0.2,1.0,0.19,1.0,2.5,0.406,0.37200000000000005,0.3,0.5,0.5479999999999999,0.3,1.1,1.4,2.0,0.4,0.1,0.7,1.2,2.9,-6.3
697,Patrick Christopher,2015,0,26,0.0,2,4,1,7.3,0.8,3.0,0.25,0.0,1.0,0.0,0.8,2.0,0.375,0.25,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.3,0.0,0.3,1.5,1.5,-16.3
698,Earl Clark,2010,0,22,0.0,4,51,0,7.5,1.1,3.0,0.371,0.0,0.1,0.4,1.1,2.9,0.37,0.377,0.5,0.7,0.722,0.4,0.9,1.2,0.4,0.1,0.3,0.5,0.5,2.7,-6.9
699,Earl Clark,2011,1,23,0.5,3,42,0,11.0,1.6,3.8,0.43,0.0,0.1,0.0,1.6,3.6,0.444,0.43,0.6,1.1,0.574,0.9,1.5,2.4,0.2,0.2,0.4,0.7,1.1,3.9,-6.0
700,Earl Clark,2012,2,24,0.0,4,45,1,12.4,1.1,3.1,0.36700000000000005,0.0,0.0,0.0,1.1,3.1,0.36700000000000005,0.36700000000000005,0.5,0.6,0.7240000000000001,0.8,2.0,2.8,0.4,0.3,0.7,0.6,1.6,2.7,-3.8
701,Earl Clark,2013,3,25,0.0,4,59,36,23.1,2.9,6.5,0.44,0.6,1.8,0.337,2.3,4.8,0.479,0.486,0.9,1.3,0.6970000000000001,1.4,4.1,5.5,1.1,0.6,0.7,1.1,1.7,7.3,-0.9
702,Earl Clark,2014,4,26,0.5,4,54,17,14.2,1.8,4.8,0.37200000000000005,0.8,2.3,0.336,1.0,2.6,0.40299999999999997,0.45,0.4,0.6,0.647,0.4,2.2,2.6,0.3,0.3,0.5,0.6,1.2,4.8,-4.8
703,Earl Clark,2015,5,27,0.0,4,10,0,9.3,1.1,3.0,0.36700000000000005,0.4,1.4,0.28600000000000003,0.7,1.6,0.43799999999999994,0.433,0.1,0.4,0.25,0.1,2.2,2.3,0.3,0.3,0.4,0.6,1.2,2.7,-6.1
704,Ian Clark,2014,0,22,0.0,2,23,0,7.5,1.1,2.9,0.38799999999999996,0.5,1.3,0.355,0.7,1.6,0.41700000000000004,0.47,0.2,0.3,0.7140000000000001,0.1,0.7,0.8,0.7,0.3,0.1,0.6,1.0,3.0,-4.7
705,Ian Clark,2015,1,23,0.5,2,30,0,6.4,0.6,1.8,0.345,0.3,1.0,0.33299999999999996,0.3,0.8,0.36,0.436,0.3,0.3,1.0,0.1,0.4,0.5,0.4,0.3,0.1,0.3,0.7,1.9,-2.8
706,Ian Clark,2016,2,24,0.0,2,66,1,8.8,1.3,3.1,0.441,0.5,1.3,0.35700000000000004,0.9,1.8,0.5,0.515,0.4,0.5,0.8240000000000001,0.2,0.8,1.0,1.0,0.3,0.2,0.7,0.9,3.6,-3.0
707,Ian Clark,2017,3,25,0.0,2,77,0,14.8,2.7,5.6,0.48700000000000004,0.8,2.1,0.374,1.9,3.5,0.556,0.5579999999999999,0.6,0.8,0.759,0.3,1.3,1.6,1.2,0.5,0.1,0.7,1.0,6.8,-2.0
708,Coty Clarke,2016,0,23,0.0,3,3,0,2.0,0.7,1.3,0.5,0.7,0.7,1.0,0.0,0.7,0.0,0.75,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.0,2.0,-9.5
709,Jordan Clarkson,2015,0,22,0.0,1,59,38,25.0,4.5,10.1,0.44799999999999995,0.6,2.1,0.314,3.9,8.1,0.48200000000000004,0.48,2.2,2.7,0.8290000000000001,0.9,2.3,3.2,3.5,0.9,0.2,1.6,1.8,11.9,-0.3
710,Jordan Clarkson,2016,1,23,0.0,2,79,79,32.3,6.0,13.9,0.433,1.4,4.1,0.34700000000000003,4.6,9.8,0.46799999999999997,0.483,2.1,2.6,0.804,1.2,2.8,4.0,2.4,1.1,0.1,1.7,2.1,15.5,-1.4
711,Jordan Clarkson,2017,2,24,0.0,2,82,19,29.2,5.8,13.1,0.445,1.4,4.3,0.32899999999999996,4.4,8.7,0.503,0.5,1.6,2.0,0.7979999999999999,0.6,2.4,3.0,2.6,1.1,0.1,2.0,1.8,14.7,-2.7
712,Victor Claver,2013,0,24,0.0,3,49,16,16.6,1.5,3.9,0.392,0.5,1.8,0.287,1.0,2.1,0.48,0.45799999999999996,0.3,0.6,0.467,0.6,1.8,2.4,0.9,0.5,0.2,0.9,1.5,3.8,-3.3
713,Victor Claver,2014,1,25,0.0,3,21,0,8.8,0.8,2.0,0.405,0.1,0.9,0.16699999999999998,0.7,1.1,0.583,0.44,0.5,0.5,0.909,0.4,1.4,1.9,0.6,0.1,0.1,0.5,0.8,2.2,-3.0
714,Victor Claver,2015,2,26,0.0,3,10,0,7.6,0.9,2.0,0.45,0.6,1.1,0.545,0.3,0.9,0.33299999999999996,0.6,0.0,0.0,0.0,0.3,1.7,2.0,0.1,0.1,0.1,0.4,1.2,2.4,-4.2
715,Norris Cole,2012,0,23,0.0,1,65,2,19.4,2.7,6.9,0.39299999999999996,0.3,1.2,0.276,2.4,5.8,0.41700000000000004,0.41700000000000004,1.0,1.3,0.7759999999999999,0.3,1.1,1.4,2.0,0.7,0.0,1.6,1.9,6.8,-5.9
716,Norris Cole,2013,1,24,0.0,1,80,4,19.9,2.2,5.3,0.42100000000000004,0.4,1.2,0.35700000000000004,1.8,4.1,0.44,0.462,0.7,1.0,0.65,0.2,1.4,1.6,2.1,0.7,0.1,1.3,1.9,5.6,-4.5
717,Norris Cole,2014,2,25,0.0,1,82,6,24.6,2.5,6.1,0.414,0.7,2.1,0.345,1.8,4.0,0.451,0.474,0.6,0.8,0.779,0.2,1.7,2.0,3.0,0.9,0.1,1.5,1.9,6.4,-3.0
718,Norris Cole,2015,3,26,0.5,1,75,25,24.4,3.1,7.4,0.41200000000000003,0.7,2.3,0.313,2.3,5.1,0.45799999999999996,0.461,0.8,1.1,0.716,0.2,1.9,2.1,3.4,0.8,0.2,1.3,1.7,7.6,-3.0
719,Norris Cole,2016,4,27,0.0,1,45,23,26.6,4.4,10.8,0.405,0.7,2.3,0.324,3.6,8.5,0.42700000000000005,0.439,1.2,1.4,0.8,0.2,3.1,3.4,3.7,0.8,0.1,1.7,2.3,10.6,-3.7
720,Norris Cole,2017,5,28,0.0,1,13,0,9.6,1.2,4.0,0.308,0.2,1.0,0.231,1.0,3.0,0.33299999999999996,0.337,0.6,0.8,0.8,0.0,0.8,0.8,1.1,0.6,0.0,0.5,1.4,3.3,-8.2
721,Darren Collison,2010,0,22,0.0,1,76,37,27.8,4.9,10.4,0.47700000000000004,0.6,1.5,0.4,4.3,8.9,0.49,0.506,1.9,2.3,0.851,0.5,2.0,2.5,5.7,1.0,0.1,2.7,1.2,12.4,-1.7
722,Darren Collison,2011,1,23,0.0,1,79,79,29.9,5.0,11.0,0.457,0.5,1.6,0.331,4.5,9.4,0.479,0.48100000000000004,2.6,2.9,0.871,0.5,2.3,2.8,5.1,1.1,0.2,2.5,1.4,13.2,-0.7
723,Darren Collison,2012,2,24,0.0,1,60,56,31.3,3.8,8.7,0.44,0.6,1.6,0.36200000000000004,3.3,7.2,0.457,0.47200000000000003,2.1,2.6,0.83,0.5,2.6,3.1,4.8,0.8,0.2,1.9,1.7,10.4,-0.3
724,Darren Collison,2013,3,25,0.0,1,81,47,29.3,4.2,8.9,0.47100000000000003,0.6,1.7,0.353,3.6,7.3,0.498,0.504,3.0,3.4,0.88,0.4,2.3,2.7,5.1,1.2,0.1,2.1,1.7,12.0,0.2
725,Darren Collison,2014,4,26,0.0,1,80,35,25.9,4.1,8.7,0.467,0.9,2.4,0.376,3.2,6.3,0.501,0.518,2.4,2.8,0.857,0.6,1.8,2.4,3.7,1.2,0.2,1.7,1.9,11.4,1.0
726,Darren Collison,2015,5,27,0.0,1,45,45,34.8,5.8,12.2,0.473,1.3,3.6,0.373,4.4,8.6,0.514,0.527,3.2,4.1,0.7879999999999999,0.4,2.8,3.2,5.6,1.5,0.3,2.5,2.1,16.1,1.5
727,Darren Collison,2016,6,28,0.0,1,74,15,30.0,5.1,10.5,0.486,1.2,2.9,0.401,3.9,7.6,0.519,0.542,2.6,3.1,0.858,0.4,1.9,2.3,4.3,1.0,0.1,1.8,1.9,14.0,-0.4
728,Darren Collison,2017,7,29,0.0,1,68,64,30.3,5.0,10.5,0.47600000000000003,1.1,2.6,0.41700000000000004,3.9,7.9,0.495,0.527,2.2,2.5,0.86,0.3,1.9,2.2,4.6,1.0,0.1,1.7,1.8,13.2,-1.5
729,Nick Collison,2005,0,24,0.0,5,82,4,17.0,2.3,4.3,0.537,0.0,0.0,0.0,2.3,4.3,0.541,0.537,1.0,1.4,0.703,1.9,2.7,4.6,0.4,0.4,0.6,0.8,3.1,5.6,0.3
730,Nick Collison,2006,1,25,0.0,4,66,27,21.9,3.1,6.0,0.525,0.0,0.0,0.0,3.1,5.9,0.529,0.525,1.2,1.7,0.6990000000000001,2.2,3.4,5.6,1.1,0.3,0.5,1.2,3.2,7.5,-1.1
731,Nick Collison,2007,2,26,0.0,5,82,56,29.0,3.9,7.8,0.5,0.0,0.0,0.0,3.9,7.7,0.502,0.5,1.9,2.4,0.774,2.8,5.3,8.1,1.0,0.6,0.8,1.5,3.5,9.6,-0.8
732,Nick Collison,2008,3,27,0.0,4,78,35,28.5,4.1,8.2,0.502,0.0,0.0,0.0,4.1,8.2,0.504,0.502,1.6,2.1,0.737,3.3,6.1,9.4,1.4,0.6,0.8,1.5,3.2,9.8,0.6
733,Nick Collison,2009,4,28,0.0,5,71,40,25.8,3.4,6.0,0.568,0.0,0.0,0.0,3.4,6.0,0.57,0.568,1.4,1.9,0.721,2.5,4.3,6.9,0.9,0.7,0.7,1.0,3.4,8.2,0.6
734,Nick Collison,2010,5,29,0.0,5,75,5,20.8,2.4,4.1,0.589,0.0,0.1,0.25,2.4,4.1,0.593,0.591,1.0,1.4,0.6920000000000001,2.0,3.1,5.1,0.5,0.5,0.6,0.8,3.1,5.9,0.6
735,Nick Collison,2011,6,30,0.0,5,71,2,21.5,1.9,3.4,0.5660000000000001,0.0,0.0,0.0,1.9,3.4,0.5660000000000001,0.5660000000000001,0.8,1.0,0.753,1.7,2.8,4.5,1.0,0.6,0.4,0.8,3.0,4.6,1.0
736,Nick Collison,2012,7,31,0.0,4,63,0,20.7,1.9,3.2,0.597,0.0,0.0,0.0,1.9,3.2,0.6,0.597,0.7,1.0,0.71,1.9,2.5,4.3,1.3,0.5,0.4,1.0,2.4,4.5,2.2
737,Nick Collison,2013,8,32,0.0,5,81,2,19.5,2.2,3.7,0.595,0.0,0.0,0.0,2.2,3.6,0.603,0.595,0.7,1.0,0.769,1.5,2.6,4.1,1.5,0.6,0.4,0.9,2.4,5.1,2.4
738,Nick Collison,2014,9,33,0.0,4,81,0,16.7,1.7,3.0,0.556,0.0,0.2,0.235,1.6,2.8,0.58,0.564,0.8,1.1,0.71,1.4,2.2,3.6,1.3,0.4,0.3,0.9,2.3,4.2,0.6
739,Nick Collison,2015,10,34,0.0,4,66,2,16.7,1.6,3.8,0.419,0.2,0.9,0.267,1.4,2.9,0.466,0.451,0.7,1.0,0.6920000000000001,1.4,2.4,3.8,1.4,0.5,0.4,0.7,2.4,4.1,0.1
740,Nick Collison,2016,11,35,0.0,4,59,4,11.8,0.8,1.8,0.45899999999999996,0.0,0.0,0.0,0.8,1.8,0.467,0.45899999999999996,0.4,0.6,0.6970000000000001,1.2,1.7,2.9,0.9,0.3,0.3,0.8,1.8,2.1,-1.2
741,Nick Collison,2017,12,36,0.0,4,20,0,6.4,0.7,1.2,0.609,0.0,0.1,0.0,0.7,1.1,0.636,0.609,0.3,0.4,0.625,0.5,1.1,1.6,0.6,0.1,0.1,0.2,0.9,1.7,-1.8
742,Mike Conley,2008,0,20,0.0,1,53,46,26.1,3.6,8.3,0.428,0.6,1.7,0.33,3.0,6.6,0.45299999999999996,0.462,1.7,2.3,0.732,0.4,2.2,2.6,4.2,0.8,0.0,1.7,1.6,9.4,-3.0
743,Mike Conley,2009,1,21,0.0,1,82,61,30.6,3.9,8.9,0.442,1.1,2.6,0.406,2.9,6.3,0.45799999999999996,0.503,2.0,2.4,0.8170000000000001,0.3,3.1,3.4,4.3,1.1,0.1,1.7,1.8,10.9,-0.2
744,Mike Conley,2010,2,22,0.0,1,80,80,32.1,4.6,10.4,0.445,1.0,2.7,0.387,3.6,7.7,0.46399999999999997,0.494,1.7,2.3,0.743,0.4,2.0,2.4,5.3,1.4,0.2,2.1,2.2,12.0,-0.7
745,Mike Conley,2011,3,23,0.0,1,81,81,35.5,5.2,11.8,0.444,1.0,2.7,0.369,4.2,9.1,0.466,0.486,2.2,3.0,0.733,0.4,2.7,3.0,6.5,1.8,0.2,2.2,2.2,13.7,1.3
746,Mike Conley,2012,4,24,0.0,1,62,61,35.1,4.8,11.0,0.433,1.0,2.6,0.377,3.8,8.5,0.45,0.47700000000000004,2.2,2.5,0.861,0.4,2.2,2.5,6.5,2.2,0.2,2.0,2.1,12.7,1.9
747,Mike Conley,2013,5,25,0.0,1,80,80,34.5,5.2,11.8,0.44,1.3,3.7,0.36200000000000004,3.9,8.1,0.47600000000000003,0.49700000000000005,2.9,3.5,0.83,0.5,2.3,2.8,6.1,2.2,0.3,2.4,2.1,14.6,4.1
748,Mike Conley,2014,6,26,0.0,1,73,73,33.5,6.3,14.1,0.45,1.4,4.0,0.361,4.9,10.1,0.484,0.5,3.1,3.8,0.815,0.6,2.4,2.9,6.0,1.5,0.2,2.1,1.9,17.2,3.4
749,Mike Conley,2015,7,27,0.0,1,70,70,31.8,5.6,12.6,0.446,1.5,4.0,0.386,4.1,8.6,0.473,0.506,3.1,3.6,0.8590000000000001,0.4,2.6,3.0,5.4,1.3,0.2,2.2,2.0,15.8,2.7
750,Mike Conley,2016,8,28,0.0,1,56,56,31.4,5.3,12.4,0.42200000000000004,1.4,3.8,0.363,3.9,8.6,0.449,0.478,3.4,4.1,0.8340000000000001,0.5,2.5,2.9,6.1,1.2,0.3,1.5,1.8,15.3,1.7
751,Mike Conley,2017,9,29,0.0,1,69,68,33.2,6.7,14.6,0.46,2.5,6.1,0.408,4.2,8.6,0.49700000000000005,0.545,4.6,5.3,0.8590000000000001,0.4,3.0,3.5,6.3,1.3,0.3,2.3,1.8,20.5,5.7
752,Pat Connaughton,2016,0,23,0.0,2,34,0,4.2,0.4,1.4,0.265,0.1,0.6,0.23800000000000002,0.2,0.8,0.28600000000000003,0.316,0.1,0.1,1.0,0.3,0.6,0.9,0.3,0.1,0.0,0.3,0.2,1.1,-8.2
753,Pat Connaughton,2017,1,24,0.0,2,39,1,8.1,0.9,1.8,0.514,0.4,0.8,0.515,0.5,1.0,0.513,0.632,0.2,0.2,0.778,0.3,1.1,1.3,0.7,0.2,0.1,0.4,0.6,2.5,-2.5
754,Quinn Cook,2017,0,23,0.5,1,14,0,13.4,2.4,4.7,0.5,0.8,1.9,0.423,1.6,2.9,0.55,0.583,0.1,0.4,0.4,0.1,0.4,0.5,1.9,0.3,0.0,0.9,0.9,5.6,-5.9
755,Jack Cooley,2015,0,23,0.0,4,16,0,5.4,0.6,1.4,0.409,0.0,0.0,0.0,0.6,1.4,0.409,0.409,0.6,1.3,0.429,0.6,0.9,1.6,0.1,0.4,0.2,0.2,1.4,1.7,-4.0
756,Chris Copeland,2013,0,28,0.0,4,56,13,15.4,3.3,6.8,0.479,1.1,2.5,0.42100000000000004,2.2,4.3,0.513,0.557,1.1,1.5,0.759,0.6,1.5,2.1,0.5,0.3,0.2,0.9,1.9,8.7,-2.2
757,Chris Copeland,2014,1,29,0.0,3,41,0,6.5,1.3,2.9,0.47,0.8,1.9,0.418,0.5,0.9,0.579,0.611,0.2,0.3,0.7140000000000001,0.2,0.6,0.8,0.4,0.1,0.2,0.3,0.9,3.7,1.4
758,Chris Copeland,2015,2,30,0.0,3,50,12,16.6,2.2,6.2,0.361,1.0,3.3,0.311,1.2,2.9,0.42,0.445,0.7,0.9,0.733,0.5,1.8,2.2,1.0,0.2,0.2,1.2,1.6,6.2,-4.3
759,Chris Copeland,2016,3,31,0.0,4,24,1,6.5,0.7,2.1,0.33299999999999996,0.4,1.5,0.278,0.3,0.6,0.467,0.431,0.3,0.3,0.857,0.0,0.4,0.4,0.5,0.1,0.0,0.3,0.7,2.1,-7.7
760,Bryce Cotton,2015,0,22,0.0,1,15,0,10.6,1.9,4.6,0.42,0.5,1.3,0.35,1.5,3.3,0.449,0.47100000000000003,1.0,1.2,0.833,0.2,1.0,1.2,1.0,0.3,0.0,0.8,0.4,5.3,-4.4
761,Bryce Cotton,2016,1,23,0.5,1,8,0,4.9,0.5,1.3,0.4,0.0,0.4,0.0,0.5,0.9,0.5710000000000001,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.6,0.3,1.0,-12.0
762,Marcus Cousin,2011,0,24,0.0,5,4,0,4.5,0.5,0.8,0.667,0.0,0.0,0.0,0.5,0.8,0.667,0.667,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.3,0.3,0.3,1.0,-9.9
763,DeMarcus Cousins,2011,0,20,0.0,5,81,62,28.5,5.3,12.4,0.43,0.0,0.2,0.16699999999999998,5.3,12.2,0.435,0.43200000000000005,3.4,5.0,0.687,2.7,6.0,8.6,2.5,1.0,0.8,3.3,4.1,14.1,-1.4
764,DeMarcus Cousins,2012,1,21,0.0,5,64,62,30.5,7.0,15.6,0.44799999999999995,0.0,0.2,0.14300000000000002,7.0,15.4,0.45299999999999996,0.449,4.1,5.8,0.7020000000000001,4.1,6.8,11.0,1.6,1.5,1.2,2.7,4.0,18.1,-0.3
765,DeMarcus Cousins,2013,2,22,0.0,5,75,74,30.5,6.4,13.8,0.465,0.1,0.3,0.182,6.4,13.5,0.47100000000000003,0.467,4.2,5.6,0.738,3.0,7.0,9.9,2.7,1.4,0.7,3.0,3.6,17.1,1.0
766,DeMarcus Cousins,2014,3,23,0.0,5,71,71,32.4,8.3,16.8,0.496,0.0,0.1,0.0,8.3,16.7,0.499,0.496,6.1,8.4,0.726,3.1,8.6,11.7,2.9,1.5,1.3,3.5,3.8,22.7,4.7
767,DeMarcus Cousins,2015,4,24,0.0,5,59,59,34.1,8.4,18.1,0.467,0.0,0.1,0.25,8.4,17.9,0.469,0.46799999999999997,7.2,9.2,0.782,3.1,9.5,12.7,3.6,1.5,1.7,4.3,4.1,24.1,4.7
768,DeMarcus Cousins,2016,5,25,0.0,5,65,65,34.6,9.2,20.5,0.451,1.1,3.2,0.33299999999999996,8.2,17.3,0.473,0.47700000000000004,7.3,10.2,0.718,2.4,9.1,11.5,3.3,1.6,1.4,3.8,3.6,26.9,2.6
769,DeMarcus Cousins,2017,6,26,0.5,5,72,72,34.2,9.0,19.9,0.452,1.8,5.0,0.361,7.2,14.8,0.483,0.498,7.2,9.3,0.772,2.1,8.9,11.0,4.6,1.4,1.3,3.7,3.9,27.0,6.6
770,Robert Covington,2014,0,23,0.0,3,7,0,4.9,0.9,2.0,0.429,0.6,1.6,0.364,0.3,0.4,0.667,0.5710000000000001,0.0,0.0,0.0,0.3,0.4,0.7,0.0,0.3,0.0,0.1,0.4,2.3,-3.6
771,Robert Covington,2015,1,24,0.0,3,70,49,27.9,4.3,10.8,0.396,2.4,6.4,0.374,1.9,4.4,0.426,0.506,2.5,3.1,0.82,0.9,3.6,4.5,1.5,1.4,0.4,1.8,2.7,13.5,0.2
772,Robert Covington,2016,2,25,0.0,3,67,49,28.4,4.1,10.6,0.385,2.5,7.2,0.353,1.6,3.4,0.452,0.504,2.1,2.6,0.7909999999999999,1.0,5.3,6.3,1.4,1.6,0.6,2.1,3.5,12.8,-0.2
773,Robert Covington,2017,3,26,0.0,3,67,67,31.6,4.4,10.9,0.39899999999999997,2.0,6.1,0.33299999999999996,2.3,4.8,0.484,0.49200000000000005,2.1,2.6,0.8220000000000001,1.4,5.1,6.5,1.5,1.9,1.0,2.0,3.0,12.9,1.4
774,Allen Crabbe,2014,0,21,0.0,2,15,0,6.7,0.8,2.2,0.364,0.4,0.9,0.429,0.4,1.3,0.316,0.455,0.2,0.3,0.75,0.1,0.5,0.6,0.4,0.1,0.1,0.2,0.7,2.2,-4.7
775,Allen Crabbe,2015,1,22,0.0,2,51,9,13.4,1.2,3.0,0.41200000000000003,0.6,1.7,0.353,0.6,1.3,0.485,0.51,0.2,0.3,0.75,0.1,1.3,1.4,0.8,0.4,0.3,0.3,1.5,3.3,-0.3
776,Allen Crabbe,2016,2,23,0.0,2,81,8,26.0,3.8,8.4,0.45899999999999996,1.4,3.5,0.39299999999999996,2.5,4.9,0.506,0.541,1.2,1.4,0.867,0.3,2.3,2.7,1.2,0.8,0.2,0.8,2.4,10.3,-0.7
777,Allen Crabbe,2017,3,24,0.0,2,79,7,28.5,3.8,8.2,0.46799999999999997,1.7,3.8,0.444,2.1,4.4,0.49,0.5720000000000001,1.3,1.6,0.847,0.2,2.6,2.9,1.2,0.7,0.3,0.8,2.2,10.7,-1.0
778,Jamal Crawford,2001,0,20,0.0,1,61,8,17.2,1.8,5.0,0.35200000000000004,0.7,1.9,0.35,1.1,3.1,0.353,0.419,0.4,0.6,0.794,0.1,1.3,1.5,2.3,0.7,0.2,1.4,1.1,4.6,-6.3
779,Jamal Crawford,2002,1,21,0.0,1,23,6,20.9,3.9,8.1,0.47600000000000003,1.1,2.5,0.44799999999999995,2.7,5.6,0.488,0.545,0.4,0.6,0.769,0.2,1.3,1.5,2.4,0.8,0.2,1.4,0.8,9.3,-2.2
780,Jamal Crawford,2003,2,22,0.0,1,80,31,24.9,4.2,10.1,0.413,1.1,3.0,0.355,3.1,7.1,0.43799999999999994,0.467,1.3,1.6,0.8059999999999999,0.3,2.1,2.3,4.2,1.0,0.3,1.7,1.6,10.7,-1.0
781,Jamal Crawford,2004,3,23,0.0,2,80,73,35.1,6.4,16.5,0.386,2.1,6.5,0.317,4.3,10.0,0.43200000000000005,0.449,2.5,3.0,0.833,0.6,3.0,3.5,5.1,1.4,0.4,2.4,2.0,17.3,1.1
782,Jamal Crawford,2005,4,24,0.0,2,70,67,38.4,6.2,15.7,0.39799999999999996,2.6,7.3,0.361,3.6,8.4,0.431,0.483,2.6,3.1,0.843,0.5,2.4,2.9,4.3,1.3,0.3,2.1,1.9,17.7,0.8
783,Jamal Crawford,2006,5,25,0.0,2,79,27,32.3,4.6,11.1,0.41600000000000004,1.3,3.7,0.345,3.4,7.4,0.452,0.474,3.7,4.5,0.826,0.5,2.7,3.1,3.8,1.1,0.2,2.2,1.9,14.3,0.7
784,Jamal Crawford,2007,6,26,0.0,2,59,36,37.3,6.0,15.0,0.4,1.7,5.5,0.32,4.3,9.6,0.445,0.45799999999999996,3.9,4.6,0.838,0.7,2.5,3.2,4.4,1.0,0.1,2.7,1.9,17.6,-0.6
785,Jamal Crawford,2008,7,27,0.0,2,80,80,39.9,7.1,17.4,0.41,2.2,6.2,0.35600000000000004,4.9,11.2,0.439,0.473,4.1,4.8,0.8640000000000001,0.5,2.1,2.6,5.0,1.0,0.2,2.4,1.8,20.6,-0.2
786,Jamal Crawford,2009,8,28,0.5,1,65,65,38.1,6.4,15.7,0.41,2.2,6.1,0.36,4.3,9.7,0.441,0.479,4.6,5.3,0.872,0.4,2.6,3.0,4.4,0.9,0.2,2.3,1.4,19.7,-1.7
787,Jamal Crawford,2010,9,29,0.0,2,79,0,31.1,6.3,14.0,0.449,2.1,5.4,0.382,4.2,8.6,0.491,0.523,3.4,4.0,0.857,0.4,2.1,2.5,3.0,0.8,0.2,1.7,1.7,18.0,0.8
788,Jamal Crawford,2011,10,30,0.0,2,76,0,30.2,4.8,11.5,0.42100000000000004,1.6,4.6,0.341,3.3,6.9,0.474,0.489,2.9,3.4,0.8540000000000001,0.3,1.4,1.7,3.2,0.8,0.2,1.9,1.3,14.2,-2.0
789,Jamal Crawford,2012,11,31,0.0,1,60,6,26.9,4.7,12.3,0.384,1.3,4.3,0.308,3.4,8.0,0.426,0.43799999999999994,3.2,3.4,0.927,0.3,1.7,2.0,3.2,0.9,0.2,1.9,1.2,14.0,-1.7
790,Jamal Crawford,2013,12,32,0.0,2,76,0,29.3,5.9,13.4,0.43799999999999994,2.0,5.2,0.376,3.9,8.2,0.47700000000000004,0.511,2.8,3.3,0.871,0.3,1.4,1.7,2.5,1.0,0.2,1.9,0.9,16.5,-0.6
791,Jamal Crawford,2014,13,33,0.0,2,69,24,30.3,6.1,14.7,0.41600000000000004,2.3,6.5,0.361,3.8,8.2,0.46,0.496,4.0,4.7,0.866,0.5,1.8,2.3,3.2,0.9,0.2,2.0,1.7,18.6,0.2
792,Jamal Crawford,2015,14,34,0.0,2,64,4,26.6,5.2,13.1,0.396,1.9,5.7,0.327,3.3,7.4,0.44799999999999995,0.467,3.5,3.9,0.9009999999999999,0.3,1.7,1.9,2.5,0.9,0.2,1.4,1.7,15.8,-1.0
793,Jamal Crawford,2016,15,35,0.0,2,79,5,26.9,4.8,11.9,0.40399999999999997,1.5,4.4,0.34,3.3,7.5,0.44,0.466,3.1,3.4,0.904,0.3,1.6,1.8,2.3,0.7,0.2,1.4,1.5,14.2,-2.6
794,Jamal Crawford,2017,16,36,0.0,2,82,1,26.3,4.4,10.6,0.413,1.4,3.9,0.36,3.0,6.7,0.44299999999999995,0.479,2.1,2.5,0.857,0.2,1.4,1.6,2.6,0.7,0.2,1.6,1.4,12.3,-3.0
795,Jordan Crawford,2011,0,22,0.5,2,42,18,24.5,4.6,11.9,0.384,0.8,3.0,0.258,3.8,8.9,0.42700000000000005,0.41700000000000004,1.7,2.0,0.8690000000000001,0.7,1.8,2.5,2.8,0.9,0.1,2.0,1.5,11.7,-3.8
796,Jordan Crawford,2012,1,23,0.0,2,64,32,27.4,5.5,13.6,0.4,1.2,4.3,0.289,4.2,9.4,0.451,0.446,2.5,3.2,0.7929999999999999,0.7,1.9,2.6,3.0,0.9,0.1,2.2,1.7,14.7,-2.3
797,Jordan Crawford,2013,2,24,0.5,2,70,14,24.4,4.3,10.4,0.415,1.2,3.5,0.337,3.1,6.8,0.455,0.47200000000000003,1.8,2.3,0.8109999999999999,0.6,2.4,3.0,3.2,0.6,0.1,2.0,1.5,11.6,-1.6
